Etiqueta,Clase(s),Contenido
div,col-12,"Legal bancos: Oferta válida del 24 al 30 de agosto 2024 pagando con Tarjetas de Crédito Fácil Codensa, Tarjeta de Crédito Fácil Codensa Mastercard y Tarjetas de Crédito Davivienda (excepto tarjetas débito, tarjetas de crédito empresarial, marca privada, virtuales, sin banda, línea libranza, cuota fija, Diners Fondavivienda, Cafeteras, Agropecuarias, Diners Gift, Alianza Su+ (OutletCard, NafNaf, Americanino, Chevignon, Esprit, Mango, American Eagle). Las ofertas con Tarjetas de Crédito NO aplican para pago con billeteras digitales. Aplica en los almacenes Alkosto, Ktronix a nivel nacional y en www.alkosto.com, www.ktronix.com, (No aplica en los almacenes del Departamento de Nariño). El descuento es directo en el precio y se hace efectivo en los puntos de pago, para las compras realizadas por Internet el descuento se verá reflejado en el momento de seleccionar el medio de pago Tarjetas Crédito según corresponda la oferta. Para productos en oferta máximo tres unidades por referencia, en consolas máximo una unidad por tarjetahabiente. La disponibilidad de los productos depende del inventario que maneje cada almacén. No canjeable por efectivo, no acumulable con otras ofertas. Para aplicar al descuento se debe pagar la totalidad de la compra con las tarjetas de crédito mencionadas, según corresponda la oferta. Para compras por internet no aplican las ofertas de los productos que sean combos o Kasados. La calidad, idoneidad, seguridad y garantía de los productos y servicios ofrecidos son responsabilidad exclusiva del establecimiento de comercio. Consulte puntos de venta, términos y condiciones en www.alkosto.com y www.ktronix.com. Los Productos y Servicios Financieros son ofrecidos por cada banco, quien liquidará las cuotas de acuerdo con la tasa que determine. Crédito Fácil Codensa: es un producto financiado por Multibanca Colpatria del Grupo Scotiabank, La tasa aplicada será la vigente el día de la compra, consúltelas en www.creditofacilcodensa.com/herramientas-globales/tasas-y-tarifas. Aprobación sujeta a políticas de la entidad. Scotiabank Colpatria actúa únicamente como financiador. Financia Scotiabank Colpatria establecimiento bancario vigilado por la Superintendencia financiera de Colombia. Los productos aquí desitos son ofrecidos por Alkosto, Ktronix y Alkomprar, por lo tanto, son ellos los responsables de la oferta, la venta, la entrega, el funcionamiento y la garantía de estos. Imágenes de referencia, el tamaño de las fotos no necesariamente representa el tamaño real del producto. La información de precio, unidades, características y detalle del producto se encuentra publicada en cada una de las referencias. Aplica únicamente para tarjetas de crédito emitidas en Colombia. Para ofertas de beneficio de 0% de interés, por favor consultar en los siguientes enlaces de acuerdo con la entidad.  ✧Davivienda 0% de intereses y Plan 0es3 (bine 459321) en productos Apple consulte en: www.alkosto.com/davivienda-plan-0es3-0interes ✧Davivienda 0% de Interés PLAN INTELIGENTE consulte en: https://www.alkosto.com/davivienda-plan-inteligente ✧Davivienda iPhone for Life en productos Apple consulte en: www.alkosto.com/iphone-for-life ✧Tarjeta de crédito Alkosto consulte en: www.alkosto.com y www.tarjetaalkosto.com.co ✧0% de intereses Samsung con Tarjetas Crédito Bancolombia y Tarjeta Crédito Davivienda. Ver términos y condiciones aquí."
div,footer__main--links,Nuestra CompañíaQuiénes somosNuestras tiendasNuestras marcasContáctenosTrabaja con nosotrosTarjeta de crédito AlkostoCertificados tributariosRifasFondo de empleados y cooperativasCompras en líneaPreguntas frecuentesPago seguroMétodos de envíoMedios de pagoSegurosServiciosInstalacionesAgendar servicio de instalaciónGarantía extendidaGarantías y centros de servicios técnicoInstalación de LlantasConsulta tu facturaPolíticasTérminos y condiciones del canal digitalContrato de compraventa en líneaPolitíca de privacidadSolicitud tratamiento de datos personalesPolítica de cookiesPoltica de cambios y devolucionesCódigo de éticaManual de normas SST para TercerosLínea éticaTodo lo que debes saber sobre televisión digital terrestreSuperintendencia de Industria y Comercio - SIC
div,footer__nav--container row col-xs-12 col-sm-3 mobile-gray-background js-footerNavContainer,Nuestra CompañíaQuiénes somosNuestras tiendasNuestras marcasContáctenosTrabaja con nosotrosTarjeta de crédito AlkostoCertificados tributariosRifasFondo de empleados y cooperativas
div,title--bold,Nuestra Compañía
div,footer__nav--container row col-xs-12 col-sm-3 mobile-gray-background js-footerNavContainer,Compras en líneaPreguntas frecuentesPago seguroMétodos de envíoMedios de pagoSeguros
div,title--bold,Compras en línea
div,footer__nav--container row col-xs-12 col-sm-3 mobile-gray-background js-footerNavContainer,ServiciosInstalacionesAgendar servicio de instalaciónGarantía extendidaGarantías y centros de servicios técnicoInstalación de LlantasConsulta tu factura
div,title--bold,Servicios
div,footer__nav--container row col-xs-12 col-sm-3 mobile-gray-background js-footerNavContainer,PolíticasTérminos y condiciones del canal digitalContrato de compraventa en líneaPolitíca de privacidadSolicitud tratamiento de datos personalesPolítica de cookiesPoltica de cambios y devolucionesCódigo de éticaManual de normas SST para TercerosLínea éticaTodo lo que debes saber sobre televisión digital terrestreSuperintendencia de Industria y Comercio - SIC
div,title--bold,Políticas
div,modal fade newsletter-modal,"Gracias por registrarte Tu correo ha sido registrado exitosamente en nuestro sistema. Serás entre los primeros que recibirá nuestras ofertas destacadas.  En caso de que tengas preguntas, no dudes en contactarnos. Linea gratuita nacional:018000 94 6000Correo electrónico:alkomprar.serviciocliente@corbeta.com.co Cerrar"
div,modal-dialog,"Gracias por registrarte Tu correo ha sido registrado exitosamente en nuestro sistema. Serás entre los primeros que recibirá nuestras ofertas destacadas.  En caso de que tengas preguntas, no dudes en contactarnos. Linea gratuita nacional:018000 94 6000Correo electrónico:alkomprar.serviciocliente@corbeta.com.co Cerrar"
div,modal-content,"Gracias por registrarte Tu correo ha sido registrado exitosamente en nuestro sistema. Serás entre los primeros que recibirá nuestras ofertas destacadas.  En caso de que tengas preguntas, no dudes en contactarnos. Linea gratuita nacional:018000 94 6000Correo electrónico:alkomprar.serviciocliente@corbeta.com.co Cerrar"
div,modal-header,Gracias por registrarte
div,modal-body clearfix,"Tu correo ha sido registrado exitosamente en nuestro sistema. Serás entre los primeros que recibirá nuestras ofertas destacadas.  En caso de que tengas preguntas, no dudes en contactarnos. Linea gratuita nacional:018000 94 6000Correo electrónico:alkomprar.serviciocliente@corbeta.com.co"
div,container js-body-confirmation,"Tu correo ha sido registrado exitosamente en nuestro sistema. Serás entre los primeros que recibirá nuestras ofertas destacadas.  En caso de que tengas preguntas, no dudes en contactarnos. Linea gratuita nacional:018000 94 6000Correo electrónico:alkomprar.serviciocliente@corbeta.com.co"
div,newsLetterText1,Tu correo ha sido registrado exitosamente en nuestro sistema. Serás entre los primeros que recibirá nuestras ofertas destacadas.
div,newsLetterText2,"En caso de que tengas preguntas, no dudes en contactarnos."
div,newsLetterText3,Linea gratuita nacional:018000 94 6000
div,newsLetterText4,Correo electrónico:alkomprar.serviciocliente@corbeta.com.co
div,modal-footer,Cerrar
div,close-green-button pull-right,Cerrar
div,modal fade newsletter-modal newsletter,Cerrar
div,modal-dialog modal-dialog__fullScreen,Cerrar
div,modal-content,Cerrar
div,modal-header,N/A
div,modal-body clearfix,N/A
div,modal-footer,Cerrar
div,close-green-button pull-right,Cerrar
div,footer__main--contact-info__social contact-info margin-contact-info,Síguenos en:
div,cont-info,Síguenos en:
div,footer__main--contact-info__social--title,Síguenos en:
div,footer__main--contact-info__social--info,N/A
div,footer__main--contact-info__social--info,N/A
div,footer__main--contact-info__social--info,N/A
div,skip,N/A
div,,N/A
div,modal fade installations installations-alkosto installations-popup-search installations-popup js-installationPopup right-to-left-modal js-new-generic-modal-responsive,Cobertura del servicio de instalación.  Antes  Busca la ciudad para la instalación Ingresa una ciudad o departamento Cancelar  Continuar  Continuar  Continuar
div,modal-dialog js-click-outside,Cobertura del servicio de instalación.  Antes  Busca la ciudad para la instalación Ingresa una ciudad o departamento Cancelar  Continuar  Continuar  Continuar
div,modal-content,Cobertura del servicio de instalación.  Antes  Busca la ciudad para la instalación Ingresa una ciudad o departamento Cancelar  Continuar  Continuar  Continuar
div,modal-header,Cobertura del servicio de instalación.
div,modal-body,Antes  Busca la ciudad para la instalación Ingresa una ciudad o departamento
div,modal-body-header,Antes
div,modal-body__product-info-left,Antes
div,modal-body__product-info-left--image,N/A
div,thumb js-modal-installations-container,N/A
div,modal-body__product-info-left--description,Antes
div,product-info--code js-modal-installations-code,N/A
div,product-info--name js-modal-installations-name,N/A
div,price,Antes
div,product-info--price-old js-modal-installations-priceBeforeDiscounts-container,Antes
div,product-info--price-new js-modal-installations-priceAfterDiscounts,N/A
div,modal-body__city-list,Busca la ciudad para la instalación Ingresa una ciudad o departamento
div,js-errorMessage-installations alert negative message-error-search-result js-plp-error-message-install hidden,N/A
div,modal-body__city-list__title__bold,Busca la ciudad para la instalación
div,row,Ingresa una ciudad o departamento
div,col-md-12,Ingresa una ciudad o departamento
div,float-input-group js-float-input-group js-inst-empty-field,Ingresa una ciudad o departamento
div,autocomplete-inst-empty js-autocomplete-inst-empty hidden,N/A
div,modal-body__city-list__container,N/A
div,modal-body__city-list__container__list js-cityListInstallations,N/A
div,modal-footer,Cancelar  Continuar  Continuar  Continuar
div,modal-footer__addToCart js-cancel-install-add-to-cart-search,Cancelar
div,wrapper-cart-action,Cancelar
div,modal-footer__addToCart js-modal-footer__addToCartSearch hidden,Continuar  Continuar  Continuar
div,modal-footer__addToCart__selectedInfo hidden,N/A
div,,N/A
div,wrapper-cart-action,Continuar
div,,N/A
div,wrapper-cart-action,Continuar
div,,N/A
div,wrapper-cart-action,Continuar
div,addtocart-component__select addtocart-select-quantity hidden,N/A
div,,N/A
div,modal fade right-to-left-modal modalProductFilters-popup,Filtrar Filtrar por:Ver 0 resultados
div,modal-dialog,Filtrar Filtrar por:
div,modal-content,Filtrar Filtrar por:
div,modal-header,Filtrar
div,modal-body,Filtrar por:
div,algolia-facets js-algolia-facets,Filtrar por:
div,facet-container__list,Filtrar por:
div,refinement-group,N/A
div,,N/A
div,facet-container__list__item--dynamics,N/A
div,facet-container__list__item--dynamics,N/A
div,button-apply-filters hidden,Ver 0 resultados
div,modal fade right-to-left-modal modalProductFilters-popup,Ordenar Aplicar y ver resultados
div,modal-dialog,Ordenar
div,modal-content,Ordenar
div,modal-header,Ordenar
div,modal-body,N/A
div,,N/A
div,button_order,Aplicar y ver resultados
div,modal fade paymentMethodTermsModal js-paymentMethodTermsModal,Términos y condiciones  Cerrar
div,modal-dialog,Términos y condiciones  Cerrar
div,modal-content,Términos y condiciones  Cerrar
div,modal-header,Términos y condiciones
div,modal-body,N/A
div,modal-actionButtons hidden-lg hidden-md,Cerrar
div,modal fade right-to-left-modal modal-right-to-left badges-modal,N/A
div,modal-dialog,N/A
div,modal-content,N/A
div,modal-header,N/A
div,modal-body js-badges-contentHtml,N/A
p,text-desktop,Computadores portátiles
p,text-mbl,Portátiles
p,text-desktop,Computadores de escritorio
p,text-mbl,Escritorio
p,,Zona gamer
p,,Tablets
p,,Monitores
p,text-desktop,Impresoras y tintas
p,text-mbl,Impresoras
p,,HP
p,,Lenovo
p,,Apple
p,,Asus
p,,Acer
p,,LG
p,,Samsung
p,,MSI
p,,Epson
p,,Xiaomi
p,,TCL
p,guia-text,¿Necesitas ayuda para elegir tu computador?
p,facet-container__list__title hidden-sm hidden-xs,Filtrar por:
p,,¡Disfrútalo en toda Colombia!
p,,Productos Exclusivos que  solo  aquí encontrarás.
p,,Más de 4.500 productos con Entrega HOY.
p,,Envío GRATIS en todos los productos  a más de 930 municipios.
p,,Compra en Kombo y ahorra
p,,Podrás ganar la mitad de tu compra.
p,,Sé el primero en enterarte de nuestras novedades
p,,"AUTORIZACIÓN PARA EL TRATAMIENTO DE DATOS PERSONALES Y AVISO DE PRIVACIDAD Con esta suscripción obrando por mi propia cuenta y nombre, autorizo en forma previa, expresa e informada, en mi calidad de Titular de los datos personales que comunico a Colombiana de Comercio S.A. (en adelante, “La Compañía”), identificada con NIT. 890.900.943-1, así como a todas sus Unidades de Negocio enunciadas en su Política de Privacidad, para que en los términos de la Ley 1581 de 2012 y demás normatividad vigente en materia de Habeas Data, trate mis datos personales con las siguientes finalidades: (i)comunicar información publicitaria, ofertas, listas de precios y campañas comerciales, entre otra información relativa a los productos y servicios que ofrece, intermedia o comercializa La Compañía, directa o indirectamente, al igual que terceros respecto de los cuales La Compañía tenga una relación contractual y/o comercial vigente para dichos fines; (ii)evaluar preferencias, experiencias sobre productos y hábitos de consumo, al igual que realizar análisis de datos para el apoyo a la actividad comercial de La Compañía; (iii)realizar labores de fidelización de clientes; (iv)invitar a eventos, capacitaciones y otras actividades para fortalecer la relación con los compradores potenciales o efectivos de los productos; (v) realizar acciones de inteligencia de negocios, prospectiva de clientes y tendencias de mercado.Los datos personales serán gestionados de forma segura y algunos tratamientos podrán ser realizados de manera directa o a través de encargados, quienes podrán estar domiciliados dentro o fuera del territorio Colombiano, en Europa y en países tales como los Estados Unidos, entre otros. El tratamiento de los datos personales por parte de La Compañía se realizará dando cumplimiento a la Política de Privacidad y Protección de Datos personales, la cual puede ser consultada en http://www.alkomprar.com/ y a lo dispuesto en la ley 1581 de 2012. Se presume que la información personal suministrada es veraz y ha sido entregada por el titular de esta y/o su representante o persona autorizada.El titular de los datos personales tiene derecho a (i)Conocer, actualizar y rectificar sus datos sobre información parcial, inexacta, incompleta, fraccionada o que induzca al error; (ii)Solicitar prueba de esta autorización; (iii)Ser informado(a) sobre el Tratamiento dado a sus datos; (iv)Presentar quejas a la Superintendencia de Industria y Comercio por infracciones frente a la normatividad vigente en materia de protección de datos personales; (v)Revocar la autorización y solicitar la supresión de los datos suministrados en los términos de la Ley 1581 de 2012; (vi)Acceder gratuitamente a los datos objeto de Tratamiento. Estos derechos podrán ser ejercidos a través de los siguientes canales dispuestos por La Compañía: (i)Calle 11 N° 31 A – 42, Bogotá; (ii) datos.personales@corbeta.com.coTérminos y Condiciones Ofertas de Medios de pagoLegal: Máximo 3 unidades por cliente con cualquier medio de pago (Para consolas máximo 1 unidad por referencia)Tarjeta de Crédito Alkosto: Ofertas válidas del 24 al 30 de Agosto de 2024. La vigencia puede variar de acuerdo con el producto seleccionado. Descuento válido al pagar el total de la compra con Tarjeta Alkosto Mastercard. Máximo 3 unidades por cliente. El seguro incluido en las ofertas de celulares es otorgado por SEGUROS GENERALES SURAMERICANA S.A., TUYA no asume ninguna responsabilidad referente al seguro. Oferta válida en almacenes Alkosto, Ktronix, www.alkosto.com, www.ktronix.com, excepto Nariño. Los intereses se liquidarán con la tasa vigente en el momento del uso, tasa para el mes de agosto de 2024: 29,18663% E.A. Aprobación sujeta a análisis de riesgo por Tuya S.A. Tarjeta Alkosto Mastercard emitida por Compañía de Financiamiento TUYA S.A. Legal bancos: Oferta válida del 24 al 30 de agosto 2024 pagando con Tarjetas de Crédito Fácil Codensa, Tarjeta de Crédito Fácil Codensa Mastercard y Tarjetas de Crédito Davivienda (excepto tarjetas débito, tarjetas de crédito empresarial, marca privada, virtuales, sin banda, línea libranza, cuota fija, Diners Fondavivienda, Cafeteras, Agropecuarias, Diners Gift, Alianza Su+ (OutletCard, NafNaf, Americanino, Chevignon, Esprit, Mango, American Eagle). Las ofertas con Tarjetas de Crédito NO aplican para pago con billeteras digitales. Aplica en los almacenes Alkosto, Ktronix a nivel nacional y en www.alkosto.com, www.ktronix.com, (No aplica en los almacenes del Departamento de Nariño). El descuento es directo en el precio y se hace efectivo en los puntos de pago, para las compras realizadas por Internet el descuento se verá reflejado en el momento de seleccionar el medio de pago Tarjetas Crédito según corresponda la oferta. Para productos en oferta máximo tres unidades por referencia, en consolas máximo una unidad por tarjetahabiente. La disponibilidad de los productos depende del inventario que maneje cada almacén. No canjeable por efectivo, no acumulable con otras ofertas. Para aplicar al descuento se debe pagar la totalidad de la compra con las tarjetas de crédito mencionadas, según corresponda la oferta. Para compras por internet no aplican las ofertas de los productos que sean combos o Kasados. La calidad, idoneidad, seguridad y garantía de los productos y servicios ofrecidos son responsabilidad exclusiva del establecimiento de comercio. Consulte puntos de venta, términos y condiciones en www.alkosto.com y www.ktronix.com. Los Productos y Servicios Financieros son ofrecidos por cada banco, quien liquidará las cuotas de acuerdo con la tasa que determine. Crédito Fácil Codensa: es un producto financiado por Multibanca Colpatria del Grupo Scotiabank, La tasa aplicada será la vigente el día de la compra, consúltelas en www.creditofacilcodensa.com/herramientas-globales/tasas-y-tarifas. Aprobación sujeta a políticas de la entidad. Scotiabank Colpatria actúa únicamente como financiador. Financia Scotiabank Colpatria establecimiento bancario vigilado por la Superintendencia financiera de Colombia. Los productos aquí desitos son ofrecidos por Alkosto, Ktronix y Alkomprar, por lo tanto, son ellos los responsables de la oferta, la venta, la entrega, el funcionamiento y la garantía de estos. Imágenes de referencia, el tamaño de las fotos no necesariamente representa el tamaño real del producto. La información de precio, unidades, características y detalle del producto se encuentra publicada en cada una de las referencias. Aplica únicamente para tarjetas de crédito emitidas en Colombia. Para ofertas de beneficio de 0% de interés, por favor consultar en los siguientes enlaces de acuerdo con la entidad.  ✧Davivienda 0% de intereses y Plan 0es3 (bine 459321) en productos Apple consulte en: www.alkosto.com/davivienda-plan-0es3-0interes ✧Davivienda 0% de Interés PLAN INTELIGENTE consulte en: https://www.alkosto.com/davivienda-plan-inteligente ✧Davivienda iPhone for Life en productos Apple consulte en: www.alkosto.com/iphone-for-life ✧Tarjeta de crédito Alkosto consulte en: www.alkosto.com y www.tarjetaalkosto.com.co ✧0% de intereses Samsung con Tarjetas Crédito Bancolombia y Tarjeta Crédito Davivienda. Ver términos y condiciones aquí."
p,,AUTORIZACIÓN PARA EL TRATAMIENTO DE DATOS PERSONALES Y AVISO DE PRIVACIDAD
p,,"Con esta suscripción obrando por mi propia cuenta y nombre, autorizo en forma previa, expresa e informada, en mi calidad de Titular de los datos personales que comunico a Colombiana de Comercio S.A. (en adelante, “La Compañía”), identificada con NIT. 890.900.943-1, así como a todas sus Unidades de Negocio enunciadas en su Política de Privacidad, para que en los términos de la Ley 1581 de 2012 y demás normatividad vigente en materia de Habeas Data, trate mis datos personales con las siguientes finalidades: (i)comunicar información publicitaria, ofertas, listas de precios y campañas comerciales, entre otra información relativa a los productos y servicios que ofrece, intermedia o comercializa La Compañía, directa o indirectamente, al igual que terceros respecto de los cuales La Compañía tenga una relación contractual y/o comercial vigente para dichos fines; (ii)evaluar preferencias, experiencias sobre productos y hábitos de consumo, al igual que realizar análisis de datos para el apoyo a la actividad comercial de La Compañía; (iii)realizar labores de fidelización de clientes; (iv)invitar a eventos, capacitaciones y otras actividades para fortalecer la relación con los compradores potenciales o efectivos de los productos; (v) realizar acciones de inteligencia de negocios, prospectiva de clientes y tendencias de mercado."
p,,"Los datos personales serán gestionados de forma segura y algunos tratamientos podrán ser realizados de manera directa o a través de encargados, quienes podrán estar domiciliados dentro o fuera del territorio Colombiano, en Europa y en países tales como los Estados Unidos, entre otros. El tratamiento de los datos personales por parte de La Compañía se realizará dando cumplimiento a la Política de Privacidad y Protección de Datos personales, la cual puede ser consultada en http://www.alkomprar.com/ y a lo dispuesto en la ley 1581 de 2012. Se presume que la información personal suministrada es veraz y ha sido entregada por el titular de esta y/o su representante o persona autorizada."
p,,"El titular de los datos personales tiene derecho a (i)Conocer, actualizar y rectificar sus datos sobre información parcial, inexacta, incompleta, fraccionada o que induzca al error; (ii)Solicitar prueba de esta autorización; (iii)Ser informado(a) sobre el Tratamiento dado a sus datos; (iv)Presentar quejas a la Superintendencia de Industria y Comercio por infracciones frente a la normatividad vigente en materia de protección de datos personales; (v)Revocar la autorización y solicitar la supresión de los datos suministrados en los términos de la Ley 1581 de 2012; (vi)Acceder gratuitamente a los datos objeto de Tratamiento. Estos derechos podrán ser ejercidos a través de los siguientes canales dispuestos por La Compañía: (i)Calle 11 N° 31 A – 42, Bogotá; (ii) datos.personales@corbeta.com.co"
p,,Legal: Máximo 3 unidades por cliente con cualquier medio de pago (Para consolas máximo 1 unidad por referencia)
p,,"Tarjeta de Crédito Alkosto: Ofertas válidas del 24 al 30 de Agosto de 2024. La vigencia puede variar de acuerdo con el producto seleccionado. Descuento válido al pagar el total de la compra con Tarjeta Alkosto Mastercard. Máximo 3 unidades por cliente. El seguro incluido en las ofertas de celulares es otorgado por SEGUROS GENERALES SURAMERICANA S.A., TUYA no asume ninguna responsabilidad referente al seguro. Oferta válida en almacenes Alkosto, Ktronix, www.alkosto.com, www.ktronix.com, excepto Nariño. Los intereses se liquidarán con la tasa vigente en el momento del uso, tasa para el mes de agosto de 2024: 29,18663% E.A. Aprobación sujeta a análisis de riesgo por Tuya S.A. Tarjeta Alkosto Mastercard emitida por Compañía de Financiamiento TUYA S.A."
p,,"Legal bancos: Oferta válida del 24 al 30 de agosto 2024 pagando con Tarjetas de Crédito Fácil Codensa, Tarjeta de Crédito Fácil Codensa Mastercard y Tarjetas de Crédito Davivienda (excepto tarjetas débito, tarjetas de crédito empresarial, marca privada, virtuales, sin banda, línea libranza, cuota fija, Diners Fondavivienda, Cafeteras, Agropecuarias, Diners Gift, Alianza Su+ (OutletCard, NafNaf, Americanino, Chevignon, Esprit, Mango, American Eagle). Las ofertas con Tarjetas de Crédito NO aplican para pago con billeteras digitales. Aplica en los almacenes Alkosto, Ktronix a nivel nacional y en www.alkosto.com, www.ktronix.com, (No aplica en los almacenes del Departamento de Nariño). El descuento es directo en el precio y se hace efectivo en los puntos de pago, para las compras realizadas por Internet el descuento se verá reflejado en el momento de seleccionar el medio de pago Tarjetas Crédito según corresponda la oferta. Para productos en oferta máximo tres unidades por referencia, en consolas máximo una unidad por tarjetahabiente. La disponibilidad de los productos depende del inventario que maneje cada almacén. No canjeable por efectivo, no acumulable con otras ofertas. Para aplicar al descuento se debe pagar la totalidad de la compra con las tarjetas de crédito mencionadas, según corresponda la oferta. Para compras por internet no aplican las ofertas de los productos que sean combos o Kasados. La calidad, idoneidad, seguridad y garantía de los productos y servicios ofrecidos son responsabilidad exclusiva del establecimiento de comercio. Consulte puntos de venta, términos y condiciones en www.alkosto.com y www.ktronix.com. Los Productos y Servicios Financieros son ofrecidos por cada banco, quien liquidará las cuotas de acuerdo con la tasa que determine. Crédito Fácil Codensa: es un producto financiado por Multibanca Colpatria del Grupo Scotiabank, La tasa aplicada será la vigente el día de la compra, consúltelas en www.creditofacilcodensa.com/herramientas-globales/tasas-y-tarifas. Aprobación sujeta a políticas de la entidad. Scotiabank Colpatria actúa únicamente como financiador. Financia Scotiabank Colpatria establecimiento bancario vigilado por la Superintendencia financiera de Colombia. Los productos aquí desitos son ofrecidos por Alkosto, Ktronix y Alkomprar, por lo tanto, son ellos los responsables de la oferta, la venta, la entrega, el funcionamiento y la garantía de estos. Imágenes de referencia, el tamaño de las fotos no necesariamente representa el tamaño real del producto. La información de precio, unidades, características y detalle del producto se encuentra publicada en cada una de las referencias. Aplica únicamente para tarjetas de crédito emitidas en Colombia. Para ofertas de beneficio de 0% de interés, por favor consultar en los siguientes enlaces de acuerdo con la entidad."
p,,✧Davivienda 0% de intereses y Plan 0es3 (bine 459321) en productos Apple consulte en: www.alkosto.com/davivienda-plan-0es3-0interes ✧Davivienda 0% de Interés PLAN INTELIGENTE consulte en: https://www.alkosto.com/davivienda-plan-inteligente ✧Davivienda iPhone for Life en productos Apple consulte en: www.alkosto.com/iphone-for-life ✧Tarjeta de crédito Alkosto consulte en: www.alkosto.com y www.tarjetaalkosto.com.co ✧0% de intereses Samsung con Tarjetas Crédito Bancolombia y Tarjeta Crédito Davivienda. Ver términos y condiciones aquí.
p,,N/A
p,facet-container__list__title hidden-sm hidden-xs,Filtrar por:
span,,Hiperofertas
span,,Venta: (601) 7468001
span,,Servicio: (601) 407 3033
span,,Sigue tu pedido
span,,Consulta tu factura
span,,Nuestras tiendas
span,,Catálogo
span,,Ayuda
span,input-group-btn,Buscar
span,icon-close-search,N/A
span,hidden-xs hidden-sm,Buscar
span,icon alk-icon-user,N/A
span,,Mi cuenta
span,,Mi Perfil
span,js-my-account-menu-item-user-name list-my-account__user-name hidden-md hidden-lg,N/A
span,,Direcciones de envío
span,,Mis pedidos
span,,Sigue tu Pedido
span,,Consulta tu factura
span,fix-logout-text,Iniciar sesión
span,counter hidden,N/A
span,icon alk-icon-carrito,N/A
span,,Mi carrito
span,icon alk-icon-person-account,N/A
span,js-myaccount-name,Mi cuenta
span,icon alk-icon-search-mobile,N/A
span,,Buscar
span,icon alk-icon-categories,N/A
span,,Categorías
span,counter hidden,N/A
span,icon alk-icon-carrito,N/A
span,,Mi carrito
span,icon alk-icon-mas,N/A
span,,Más
span,login-title login-title--alkosto,Iniciar sesión
span,login-subTitle,Por favor ingresa tu correo
span,,Mi Perfil
span,js-my-account-menu-item-user-name list-my-account__user-name hidden-md hidden-lg,N/A
span,,Direcciones de envío
span,,Mis pedidos
span,,Sigue tu Pedido
span,,Consulta tu factura
span,fix-logout-text,Iniciar sesión
span,alk-icon-categories,N/A
span,alk-icon-offers,N/A
span,alk-icon-catalog,N/A
span,main-navigation__screen__head__title,Categorías
span,alk-icon-abajo,N/A
span,alk-icon-close,N/A
span,main-navigation__screen__head__title,Celulares
span,main-navigation__screen__head__title,Celulares
span,main-navigation__screen__head__title,Tabletas
span,main-navigation__screen__head__title,Smartwatch
span,main-navigation__screen__head__title,Accesorios Celulares y Tabletas
span,main-navigation__screen__head__title,Conoce más
span,main-navigation__screen__head__title,Mundo Apple
span,main-navigation__screen__head__title,Computadores
span,main-navigation__screen__head__title,Computadores Portátiles
span,main-navigation__screen__head__title,Computadores de Escritorio y All in One
span,main-navigation__screen__head__title,Zona Gaming
span,main-navigation__screen__head__title,Tabletas
span,main-navigation__screen__head__title,Accesorios y Complementos
span,main-navigation__screen__head__title,Como elegir tu computador
span,main-navigation__screen__head__title,Impresoras y Multifuncionales
span,main-navigation__screen__head__title,Monitores
span,main-navigation__screen__head__title,Proyectores
span,main-navigation__screen__head__title,Tintas y Papel
span,main-navigation__screen__head__title,Electrodomésticos
span,main-navigation__screen__head__title,Refrigeración
span,main-navigation__screen__head__title,Lavadoras y Secadoras
span,main-navigation__screen__head__title,Cocina
span,main-navigation__screen__head__title,Preparación de Alimentos
span,main-navigation__screen__head__title,Climatización
span,main-navigation__screen__head__title,Cuidado Personal
span,main-navigation__screen__head__title,Cuidado del Hogar
span,main-navigation__screen__head__title,Otros Electrohogar
span,main-navigation__screen__head__title,Conoce más
span,main-navigation__screen__head__title,Accesorios y Repuestos
span,main-navigation__screen__head__title,TV
span,main-navigation__screen__head__title,Televisores
span,main-navigation__screen__head__title,Complementos de Tv
span,main-navigation__screen__head__title,Accesorios TV
span,main-navigation__screen__head__title,Netflix y Pines
span,main-navigation__screen__head__title,Conoce Más
span,main-navigation__screen__head__title,Accesorios
span,main-navigation__screen__head__title,Accesorios de Celulares y Tabletas
span,main-navigation__screen__head__title,Accesorios Computadores
span,main-navigation__screen__head__title,Accesorios Tv
span,main-navigation__screen__head__title,Accesorios Audio
span,main-navigation__screen__head__title,Accesorios Gaming
span,main-navigation__screen__head__title,Smartwatch
span,main-navigation__screen__head__title,Accesorios Para Deporte
span,main-navigation__screen__head__title,"Cables, Cargadores y Adaptadores"
span,main-navigation__screen__head__title,Otros Accesorios
span,main-navigation__screen__head__title,Casa Inteligente
span,main-navigation__screen__head__title,Videojuegos
span,main-navigation__screen__head__title,Consolas
span,main-navigation__screen__head__title,Videojuegos
span,main-navigation__screen__head__title,Controles y Accesorios
span,main-navigation__screen__head__title,Membresías y Códigos Digitales
span,main-navigation__screen__head__title,PC Gaming
span,main-navigation__screen__head__title,Xbox
span,main-navigation__screen__head__title,Play Station
span,main-navigation__screen__head__title,Nintendo
span,main-navigation__screen__head__title,Coleccionables
span,main-navigation__screen__head__title,Audio
span,main-navigation__screen__head__title,Audio
span,main-navigation__screen__head__title,Audífonos
span,main-navigation__screen__head__title,Audio Portable
span,main-navigation__screen__head__title,Car Audio
span,main-navigation__screen__head__title,Accesorios
span,main-navigation__screen__head__title,Bose
span,main-navigation__screen__head__title,Sonos
span,main-navigation__screen__head__title,Spotify
span,main-navigation__screen__head__title,Instrumentos musicales
